trade_id,entry_time,exit_time,direction,entry_price,exit_price,exit_reason,holding_candles,spread_pct,fees_pct,cost_total_pct,pnl_gross_pct,pnl_net_pct,mae_pct,mfe_pct,ema50_at_entry,ema100_at_entry,stoch_k_at_entry,stoch_d_at_entry,volatility_regime,trend_regime,split,month,spec_hash
1677,2026-03-07 15:57:00,2026-03-07 15:59:00,SHORT,67897.99,67877.45,EOD,2,5e-05,0.0008,0.0008500000000000001,0.0003025126369721423,-0.0005474873630278577,0.00019779672417391168,0.00030457455367983007,67901.21092871601,67922.50484395993,87.0593422872583,89.72224704997281,Low,Ranging,train,2026-03,c555ac9efd53
1678,2026-03-08 12:00:00,2026-03-08 12:02:00,SHORT,67515.0,67565.63625,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999396,-0.0015999999999999396,0.0010267347996742498,8.679552691995234e-05,67885.3103014113,67913.23419644308,49.456422291847126,73.55147292124907,Medium,Ranging,train,2026-03,c555ac9efd53
1679,2026-03-08 12:26:00,2026-03-08 12:28:00,SHORT,67324.26,67374.753195,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000408,-0.0016000000000000408,0.0017224103168754683,0.00047917348070360914,67497.94664009349,67664.39536269418,89.36702003721543,93.08536479995838,Medium,Trending,train,2026-03,c555ac9efd53
1680,2026-03-08 13:04:00,2026-03-08 13:12:00,SHORT,67339.82,67205.14036,TP,8,5e-05,0.0008,0.0008500000000000001,0.0020000000000000313,0.0011500000000000312,0.0,0.004303842808014737,67376.89523073616,67494.8398160589,45.97623924222842,69.01090877433374,High,Ranging,train,2026-03,c555ac9efd53
1681,2026-03-08 13:24:00,2026-03-08 13:25:00,SHORT,67064.2,66930.0716,TP,1,5e-05,0.0008,0.0008500000000000001,0.0020000000000000213,0.0011500000000000212,0.0,0.0037319464035953437,67234.1635821291,67373.05243215777,52.5963755279676,74.33205923441486,High,Trending,train,2026-03,c555ac9efd53
1682,2026-03-08 13:32:00,2026-03-08 13:41:00,SHORT,67088.0,66953.824,TP,9,5e-05,0.0008,0.0008500000000000001,0.0020000000000001007,0.0011500000000001006,0.00039649415692830043,0.0034274385881230968,67195.51609967474,67331.41414789692,74.1031758380456,80.2788006615628,High,Trending,train,2026-03,c555ac9efd53
1683,2026-03-08 14:31:00,2026-03-08 14:35:00,LONG,67283.99,67233.5270075,SL,4,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000665,-0.0016000000000000666,0.0007844362381006066,0.0015483623964630071,67275.1304743804,67280.3172961584,19.792444997923848,13.079441568152637,Low,Ranging,train,2026-03,c555ac9efd53
1684,2026-03-08 15:45:00,2026-03-08 15:46:00,SHORT,67146.0,67196.3595,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000884,-0.0016000000000000883,0.0009424239716438632,0.0,67224.03666762794,67243.14416885431,53.55498362851637,74.2802195159063,Medium,Ranging,train,2026-03,c555ac9efd53
1685,2026-03-09 12:14:00,2026-03-09 12:20:00,LONG,67857.45,67993.1649,TP,6,5e-05,0.0008,0.0008500000000000001,0.0020000000000000933,0.0011500000000000932,0.0,0.0023272315714781247,67496.6145513552,67389.26153987087,62.834943719496074,34.26994386526308,High,Ranging,train,2026-03,c555ac9efd53
1686,2026-03-09 12:37:00,2026-03-09 12:38:00,LONG,68058.51,68194.62702,TP,1,5e-05,0.0008,0.0008500000000000001,0.0020000000000000755,0.0011500000000000754,0.0,0.00425736619858413,67831.6706875005,67631.69461135865,47.08831640672775,28.357100067799706,High,Trending,train,2026-03,c555ac9efd53
1687,2026-03-09 12:51:00,2026-03-09 13:02:00,LONG,68082.5,68218.665,TP,11,5e-05,0.0008,0.0008500000000000001,0.001999999999999906,0.0011499999999999059,0.0005386112437116477,0.002406051481658248,67974.18851599077,67763.00518573596,30.67455284893053,16.42772110434829,High,Trending,train,2026-03,c555ac9efd53
1688,2026-03-09 13:24:00,2026-03-09 13:25:00,LONG,68206.32,68342.73264,TP,1,5e-05,0.0008,0.0008500000000000001,0.0019999999999999267,0.0011499999999999267,7.667911126139744e-05,0.004691500728964569,68198.99188005799,68009.49728675648,6.5345316636546835,3.4445607624801347,Low,Ranging,train,2026-03,c555ac9efd53
1689,2026-03-09 13:41:00,2026-03-09 13:43:00,LONG,68805.54,68943.15108,TP,2,5e-05,0.0008,0.0008500000000000001,0.002000000000000035,0.0011500000000000351,0.0004995237302111915,0.005693436894761749,68486.97659781428,68231.1456010536,16.74763880516089,15.79356852434469,High,Trending,train,2026-03,c555ac9efd53
1690,2026-03-10 12:12:00,2026-03-10 12:22:00,LONG,70384.39,70525.15878,TP,10,5e-05,0.0008,0.0008500000000000001,0.001999999999999979,0.0011499999999999787,2.8699545453247156e-05,0.0023222478734275754,69567.4420801394,69309.94911873477,24.95042979478565,17.566414052733325,Low,Trending,train,2026-03,c555ac9efd53
1691,2026-03-10 12:33:00,2026-03-10 12:46:00,LONG,70370.81,70511.55162,TP,13,5e-05,0.0008,0.0008500000000000001,0.00200000000000001,0.00115000000000001,0.0,0.0021884073808444153,70058.69274392595,69696.0432541726,38.49627450171371,25.15924969053927,Low,Trending,train,2026-03,c555ac9efd53
1692,2026-03-10 13:00:00,2026-03-10 13:05:00,LONG,70519.86,70660.89972,TP,5,5e-05,0.0008,0.0008500000000000001,0.0020000000000000096,0.0011500000000000095,0.0,0.0023623132547341487,70347.185988294,70027.32872413802,58.060081966633824,35.53582888042174,Medium,Trending,train,2026-03,c555ac9efd53
1693,2026-03-10 13:24:00,2026-03-10 13:26:00,LONG,70734.42,70875.88884,TP,2,5e-05,0.0008,0.0008500000000000001,0.002000000000000019,0.001150000000000019,0.0,0.002040449331457044,70575.08141969629,70287.65851425921,51.010679197404464,28.856325433439036,High,Ranging,train,2026-03,c555ac9efd53
1694,2026-03-10 13:53:00,2026-03-10 13:54:00,SHORT,70198.7,70251.349025,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000866,-0.0016000000000000866,0.00107338170080081,0.0005669620662491316,70314.07358595105,70260.7348202905,91.34422854448923,93.10329854553487,Medium,Ranging,train,2026-03,c555ac9efd53
1695,2026-03-10 14:25:00,2026-03-10 14:26:00,SHORT,69725.76,69778.05432,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000127,-0.0016000000000000129,0.002863073848173253,0.0,69873.40047256027,70006.4510010533,94.31978020465307,95.68270992603756,High,Ranging,train,2026-03,c555ac9efd53
1696,2026-03-10 15:11:00,2026-03-10 15:12:00,LONG,71281.52,71228.05886,SL,1,5e-05,0.0008,0.0008500000000000001,-0.000749999999999992,-0.001599999999999992,0.0014104637499313727,6.074505706390304e-05,70805.33776046173,70512.9922465129,19.694596848163762,16.144690838382825,Medium,Ranging,train,2026-03,c555ac9efd53
1697,2026-03-11 12:01:00,2026-03-11 12:06:00,SHORT,69212.67,69074.24466,TP,5,5e-05,0.0008,0.0008500000000000001,0.002000000000000023,0.001150000000000023,0.00034054458526173005,0.0021335688971397615,70975.07326881269,70862.88576496248,32.710013434324026,63.197747991296616,Medium,Ranging,train,2026-03,c555ac9efd53
1698,2026-03-11 12:16:00,2026-03-11 12:22:00,SHORT,69205.0,69256.90375,SL,6,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999664,-0.0015999999999999665,0.0015621703634130567,0.0006541434867423462,70135.87468521009,70409.37997347691,85.04568668794096,87.13158331620677,Low,Ranging,train,2026-03,c555ac9efd53
1699,2026-03-11 12:26:00,2026-03-11 12:30:00,SHORT,69420.41,69472.4753075,SL,4,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000134,-0.0016000000000000133,0.005146181072684532,0.0008702051745301345,69861.3152307075,70207.97020676162,86.98722371415302,90.3405024922266,Medium,Trending,train,2026-03,c555ac9efd53
1700,2026-03-11 12:31:00,2026-03-11 12:32:00,SHORT,69455.04,69507.13128,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000001128,-0.0016000000000001128,0.0008224025211130813,0.001850261694471629,69784.0587637543,70134.29960261281,52.70549763019073,66.80334956052683,High,Trending,train,2026-03,c555ac9efd53
1701,2026-03-11 12:54:00,2026-03-11 12:55:00,SHORT,69288.28,69340.24621,SL,1,5e-05,0.0008,0.0008500000000000001,-0.000749999999999981,-0.0015999999999999812,0.0016121052507003652,0.0,69480.38319748493,69819.12875884597,92.93565919371345,89.33717852573807,Medium,Trending,train,2026-03,c555ac9efd53
1702,2026-03-11 12:56:00,2026-03-11 13:05:00,SHORT,69357.04,69409.05778,SL,9,5e-05,0.0008,0.0008500000000000001,-0.000750000000000133,-0.001600000000000133,0.001749786323061085,0.00037487182267293995,69470.91498545227,69801.01752626697,84.70847240450045,88.56559620346853,Low,Trending,train,2026-03,c555ac9efd53
1703,2026-03-11 14:59:00,2026-03-11 15:00:00,LONG,70684.61,70631.5965425,SL,1,5e-05,0.0008,0.0008500000000000001,-0.000749999999999964,-0.001599999999999964,0.0015167375189593095,0.0,70599.00708175743,70437.61085833545,24.909638150244607,21.60243994106622,High,Ranging,train,2026-03,c555ac9efd53
1704,2026-03-11 15:27:00,2026-03-11 15:28:00,SHORT,70339.66,70392.414745,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999767,-0.0015999999999999769,0.0009289211804549027,0.0004252224136426518,70390.54389579229,70375.61998779414,69.20545848505151,80.94607147872445,Medium,Ranging,train,2026-03,c555ac9efd53
1705,2026-03-11 15:43:00,2026-03-11 15:44:00,SHORT,70209.99,70069.57002,TP,1,5e-05,0.0008,0.0008500000000000001,0.002000000000000086,0.0011500000000000858,0.0,0.002060390551259208,70255.00833905436,70299.52569419154,83.99074491363746,87.21088556590632,Low,Ranging,train,2026-03,c555ac9efd53
1706,2026-03-12 12:39:00,2026-03-12 12:44:00,LONG,70333.86,70474.52772,TP,5,5e-05,0.0008,0.0008500000000000001,0.0019999999999999666,0.0011499999999999666,7.663449723930149e-05,0.0020432548419780515,70330.36417099938,70316.28965584219,29.41269148729373,17.156897912816735,Low,Ranging,train,2026-03,c555ac9efd53
1707,2026-03-12 12:56:00,2026-03-12 12:57:00,LONG,70395.37,70342.5734725,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000343,-0.0016000000000000343,0.0008435213850000378,0.0,70387.99154425024,70354.38308545039,13.873931700126954,11.41141717100635,Low,Ranging,train,2026-03,c555ac9efd53
1708,2026-03-12 13:38:00,2026-03-12 13:40:00,SHORT,70260.02,70312.71501500001,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000681,-0.0016000000000000682,0.0015192139142572217,0.0002914886730748223,70261.74643759191,70295.80028099204,70.01263233493142,78.98500452449423,Medium,Ranging,train,2026-03,c555ac9efd53
1709,2026-03-12 15:02:00,2026-03-12 15:03:00,SHORT,69541.27,69593.42595250001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000688,-0.0016000000000000688,0.0029453014015992578,7.017415701503088e-05,69719.37980183634,69894.67522449938,60.6814929139938,70.33408465509872,Medium,Trending,train,2026-03,c555ac9efd53
1710,2026-03-12 15:07:00,2026-03-12 15:13:00,SHORT,69707.21,69567.79558,TP,6,5e-05,0.0008,0.0008500000000000001,0.002000000000000014,0.0011500000000000139,0.00013757543875298563,0.003314865133750253,69720.0570136474,69878.41300370304,77.30253339786357,86.68503322671351,Medium,Trending,train,2026-03,c555ac9efd53
1711,2026-03-13 12:15:00,2026-03-13 12:16:00,LONG,72420.0,72365.685,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000321,-0.0016000000000000322,0.0008010218171775029,0.0,71227.61350445538,70718.90303148705,30.505402040997613,24.809608488139688,Low,Trending,train,2026-03,c555ac9efd53
1712,2026-03-13 12:20:00,2026-03-13 12:33:00,LONG,72368.44,72513.17688,TP,13,5e-05,0.0008,0.0008500000000000001,0.001999999999999955,0.0011499999999999549,0.0002887999243870495,0.0036354245027251726,71432.61774247955,70874.91922770515,30.924443469674333,22.954181034472402,Low,Trending,train,2026-03,c555ac9efd53
1713,2026-03-13 12:39:00,2026-03-13 12:45:00,LONG,72340.77,72485.45154000001,TP,6,5e-05,0.0008,0.0008500000000000001,0.0020000000000000694,0.0011500000000000694,1.7970502664029015e-05,0.002369203424293098,71951.5675728521,71359.66147137714,15.94429302665889,15.408421783481176,Medium,Trending,train,2026-03,c555ac9efd53
1714,2026-03-13 13:12:00,2026-03-13 13:17:00,LONG,72753.12,72898.62624,TP,5,5e-05,0.0008,0.0008500000000000001,0.0020000000000000334,0.0011500000000000334,0.00059914956224553,0.0039660154780991955,72523.15488375074,72014.4898385842,35.96865489091783,22.123616918394685,High,Ranging,train,2026-03,c555ac9efd53
1715,2026-03-13 13:31:00,2026-03-13 13:32:00,LONG,73173.89,73320.23778,TP,1,5e-05,0.0008,0.0008500000000000001,0.001999999999999951,0.001149999999999951,0.0,0.0020067267163191202,72805.04522327158,72339.83827038694,54.89148359645892,34.5345783869397,High,Ranging,train,2026-03,c555ac9efd53
1716,2026-03-13 13:39:00,2026-03-13 13:41:00,LONG,72917.11,73062.94422,TP,2,5e-05,0.0008,0.0008500000000000001,0.0020000000000000586,0.0011500000000000585,0.00011615929375150996,0.002260649112396206,72855.05217393658,72436.39003645614,28.690296719605957,17.997754902902077,Medium,Ranging,train,2026-03,c555ac9efd53
1717,2026-03-13 14:06:00,2026-03-13 14:07:00,LONG,73426.93,73573.78386,TP,1,5e-05,0.0008,0.0008500000000000001,0.0020000000000000395,0.0011500000000000394,0.0,0.0021129849770378352,73203.19331547077,72825.12388972461,53.12154393905811,28.549571643871378,High,Ranging,train,2026-03,c555ac9efd53
1718,2026-03-13 15:11:00,2026-03-13 15:12:00,SHORT,72604.89,72659.3436675,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999741,-0.0015999999999999743,0.0011722350932561235,0.00017409295709971352,72848.19469230162,72931.24306565798,85.56424985060336,89.98793087506169,Low,Ranging,train,2026-03,c555ac9efd53
1719,2026-03-13 15:17:00,2026-03-13 15:21:00,SHORT,72708.59,72763.12144249999,SL,4,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999457,-0.0015999999999999456,0.001319376431313103,0.001395295934084227,72812.36614176628,72902.7028817069,65.54733134260935,73.67375975528749,Medium,Ranging,train,2026-03,c555ac9efd53
1720,2026-03-13 15:54:00,2026-03-13 15:55:00,SHORT,71957.95,71814.03409999999,TP,1,5e-05,0.0008,0.0008500000000000001,0.0020000000000001007,0.0011500000000001006,0.0003991219872161612,0.002195031959637498,72390.64765352142,72591.8303633457,34.61034333294494,56.36986991749728,High,Ranging,train,2026-03,c555ac9efd53
1721,2026-03-14 12:27:00,2026-03-14 12:57:00,SHORT,70750.91,70723.39,MAX_HOLD,30,5e-05,0.0008,0.0008500000000000001,0.000388970262007995,-0.0004610297379920051,0.00012847891285068286,0.0019006115963738298,71252.32952596412,71761.17501657747,49.79350598622039,76.31476498538915,Low,Trending,train,2026-03,c555ac9efd53
1722,2026-03-14 14:00:00,2026-03-14 14:03:00,SHORT,70847.34,70900.475505,SL,3,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999771,-0.0015999999999999773,0.0008823196467222244,0.0,70854.94380194417,70971.21690954699,66.83786040930939,76.43459004343966,Medium,Ranging,train,2026-03,c555ac9efd53
1723,2026-03-14 14:25:00,2026-03-14 14:30:00,SHORT,70777.99,70831.07349250001,SL,5,5e-05,0.0008,0.0008500000000000001,-0.0007500000000001273,-0.0016000000000001274,0.0008509707608254476,0.0,70819.27072418857,70905.6045554331,70.01103730267594,79.10769277818976,Low,Ranging,train,2026-03,c555ac9efd53
1724,2026-03-14 14:32:00,2026-03-14 14:44:00,SHORT,70799.11,70657.51178,TP,12,5e-05,0.0008,0.0008500000000000001,0.001999999999999998,0.0011499999999999978,0.0,0.0029127484794653656,70814.04099816513,70891.59382210927,38.33663791712446,66.58438047718381,High,Ranging,train,2026-03,c555ac9efd53
1725,2026-03-14 15:55:00,2026-03-14 15:59:00,SHORT,70593.53,70580.09,EOD,4,5e-05,0.0008,0.0008500000000000001,0.000190385719484524,-0.0006596142805154761,0.00017593680327358972,0.000190385719484524,70607.70853821472,70670.20666240614,80.40176747986264,83.08964383304831,Low,Ranging,train,2026-03,c555ac9efd53
1726,2026-03-15 12:12:00,2026-03-15 12:41:00,LONG,71716.42,71662.63268499999,SL,29,5e-05,0.0008,0.0008500000000000001,-0.000750000000000121,-0.001600000000000121,0.0016679583280927205,0.0005683496192363585,71065.90716797224,70911.12738666989,24.831973731462366,12.980253190558782,Medium,Ranging,train,2026-03,c555ac9efd53
1727,2026-03-15 12:47:00,2026-03-15 13:07:00,LONG,71628.42,71574.698685,SL,20,5e-05,0.0008,0.0008500000000000001,-0.000750000000000035,-0.001600000000000035,0.0012183711437443975,0.0007174526535696225,71526.5858308652,71300.09661876572,33.319566263097094,21.44696909242651,Low,Ranging,train,2026-03,c555ac9efd53
1728,2026-03-15 15:09:00,2026-03-15 15:17:00,LONG,71537.79,71484.13665749998,SL,8,5e-05,0.0008,0.0008500000000000001,-0.0007500000000001242,-0.0016000000000001243,0.0008373196879578498,0.000442982652944721,71520.28418736499,71493.35386090554,10.990321695243166,9.260090656048066,High,Ranging,train,2026-03,c555ac9efd53
1729,2026-03-15 15:19:00,2026-03-15 15:29:00,LONG,71533.03,71479.38022749999,SL,10,5e-05,0.0008,0.0008500000000000001,-0.0007500000000001134,-0.0016000000000001135,0.0010279167539806273,0.001004291304310701,71522.89367056225,71499.75563053649,48.939112712452676,29.99676350905112,Low,Ranging,train,2026-03,c555ac9efd53
1730,2026-03-15 15:51:00,2026-03-15 15:59:00,SHORT,71489.49,71481.24,EOD,8,5e-05,0.0008,0.0008500000000000001,0.00011540157860966695,-0.0007345984213903332,0.0003925052479741801,0.00022324959934679072,71509.6758863708,71503.05172463269,64.32340161390078,81.34825875535768,Medium,Ranging,train,2026-03,c555ac9efd53
1731,2026-03-16 12:12:00,2026-03-16 12:18:00,LONG,73486.81,73633.78362,TP,6,5e-05,0.0008,0.0008500000000000001,0.0020000000000000586,0.0011500000000000585,0.0,0.0027609036233849234,72341.39338803459,71975.19021296318,16.153685318529458,17.49328918454663,High,Trending,train,2026-03,c555ac9efd53
1732,2026-03-16 12:40:00,2026-03-16 12:47:00,LONG,73807.47,73752.1143975,SL,7,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999973,-0.0015999999999999973,0.0008870375857619989,0.0009547814062723077,73308.70788145164,72742.22432341667,12.048333567056789,10.56280606240878,Medium,Trending,train,2026-03,c555ac9efd53
1733,2026-03-16 12:51:00,2026-03-16 13:02:00,LONG,73782.16,73929.72432000001,TP,11,5e-05,0.0008,0.0008500000000000001,0.0020000000000000673,0.0011500000000000672,0.0005974343933547316,0.0020246086587867597,73481.17437175337,72950.04349480572,39.99553689164432,30.15818734529364,Medium,Trending,train,2026-03,c555ac9efd53
1734,2026-03-16 13:13:00,2026-03-16 13:18:00,LONG,73901.99,73846.5635075,SL,5,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000337,-0.0016000000000000337,0.0010181051958141484,0.001163838754544969,73717.56191665819,73281.15618509379,42.103480565017044,27.744793685001515,High,Ranging,train,2026-03,c555ac9efd53
1735,2026-03-16 13:22:00,2026-03-16 13:32:00,LONG,73867.5,74015.235,TP,10,5e-05,0.0008,0.0008500000000000001,0.002000000000000008,0.0011500000000000078,0.0003993637255897384,0.0038244153382746135,73767.66048902804,73380.6316115445,39.56882255389813,25.4489680977568,Low,Ranging,train,2026-03,c555ac9efd53
1736,2026-03-16 13:46:00,2026-03-16 13:48:00,LONG,74289.69,74233.9727325,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000511,-0.001600000000000051,0.0009118358146332989,0.0016536614973085937,74014.79823064605,73674.15317844445,47.240897416528526,29.32678343631589,High,Ranging,train,2026-03,c555ac9efd53
1737,2026-03-16 14:58:00,2026-03-16 15:00:00,SHORT,73532.8,73587.9496,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000582,-0.0016000000000000584,0.0011511869533051126,0.0014637005526785959,73552.22315260567,73661.13970257678,85.15347704433451,91.71864694995038,High,Ranging,train,2026-03,c555ac9efd53
1738,2026-03-16 15:12:00,2026-03-16 15:13:00,SHORT,73522.47,73577.6118525,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000606,-0.0016000000000000606,0.002173213168708816,0.0002614166798259248,73529.88951175833,73621.65123554981,74.02408111533623,79.39774659945444,Medium,Ranging,train,2026-03,c555ac9efd53
1739,2026-03-16 15:38:00,2026-03-16 15:39:00,LONG,73742.78,73687.47291499999,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000001037,-0.0016000000000001037,0.0012968049211055598,0.0,73691.41438457604,73685.49861587935,10.704561189653022,10.681160702349233,High,Ranging,train,2026-03,c555ac9efd53
1740,2026-03-17 12:19:00,2026-03-17 12:20:00,LONG,73949.87,74097.76973999999,TP,1,5e-05,0.0008,0.0008500000000000001,0.001999999999999912,0.001149999999999912,0.0,0.002748348306765181,73820.13682448232,73749.17249911194,33.86303342618935,13.023468917276864,High,Ranging,train,2026-03,c555ac9efd53
1741,2026-03-17 13:20:00,2026-03-17 13:23:00,LONG,73802.76,73747.40792999999,SL,3,5e-05,0.0008,0.0008500000000000001,-0.0007500000000001097,-0.0016000000000001098,0.0008872296916808521,0.0009353308738047038,73787.9830501803,73779.23270446704,68.7463688772549,40.14774202917522,Medium,Ranging,train,2026-03,c555ac9efd53
1742,2026-03-17 13:47:00,2026-03-17 13:48:00,LONG,73863.51,73808.1123675,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999552,-0.0015999999999999552,0.0019423663998637646,0.0002446404185233952,73826.0976610947,73804.57902882039,27.674366718992626,19.083938804446845,Medium,Ranging,train,2026-03,c555ac9efd53
1743,2026-03-17 14:54:00,2026-03-17 15:00:00,LONG,74243.27,74391.75654,TP,6,5e-05,0.0008,0.0008500000000000001,0.0019999999999999736,0.0011499999999999735,0.0,0.004905091060778953,74038.90484273469,73925.76153046117,43.055379680047615,29.749769356212777,Medium,Trending,train,2026-03,c555ac9efd53
1744,2026-03-17 15:48:00,2026-03-17 15:49:00,SHORT,73874.02,73726.27196,TP,1,5e-05,0.0008,0.0008500000000000001,0.002000000000000079,0.001150000000000079,0.0,0.002045780099688695,74025.2882487067,74032.61020749806,57.72884827726881,75.36170294193943,Medium,Ranging,train,2026-03,c555ac9efd53
1745,2026-03-17 15:56:00,2026-03-17 15:59:00,SHORT,74007.46,73914.39,EOD,3,5e-05,0.0008,0.0008500000000000001,0.0012575759254540959,0.0004075759254540958,0.0,0.0012758173297666587,74008.03219707502,74021.9205003694,77.87064854199501,87.63562932336511,High,Ranging,train,2026-03,c555ac9efd53
1746,2026-03-18 12:28:00,2026-03-18 12:30:00,SHORT,72812.21,72666.58558,TP,2,5e-05,0.0008,0.0008500000000000001,0.002000000000000101,0.001150000000000101,0.0007134792365181209,0.004287879738851579,73179.08809878898,73484.0774681825,83.77720256926511,85.2704367958073,Low,Trending,train,2026-03,c555ac9efd53
1747,2026-03-18 12:58:00,2026-03-18 13:01:00,SHORT,72360.38,72215.65924000001,TP,3,5e-05,0.0008,0.0008500000000000001,0.001999999999999952,0.0011499999999999518,0.0005686813695560219,0.003252885073295699,72645.74154957771,73004.75303234548,49.31580956718894,70.80159544229407,Low,Trending,train,2026-03,c555ac9efd53
1748,2026-03-18 13:09:00,2026-03-18 13:14:00,SHORT,72361.43,72415.7010725,SL,5,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000967,-0.0016000000000000968,0.001223994605966286,0.000780664505939016,72531.16944148314,72869.6396699562,78.7239591169411,79.18568223686543,Low,Trending,train,2026-03,c555ac9efd53
1749,2026-03-18 13:28:00,2026-03-18 13:31:00,SHORT,72474.6,72329.6508,TP,3,5e-05,0.0008,0.0008500000000000001,0.0020000000000000378,0.0011500000000000377,0.0,0.002508878972771174,72475.0107247662,72727.409465539,64.62096670038089,80.06895700208234,Low,Ranging,train,2026-03,c555ac9efd53
1750,2026-03-18 15:10:00,2026-03-18 15:11:00,SHORT,71342.89,71200.20422,TP,1,5e-05,0.0008,0.0008500000000000001,0.001999999999999997,0.001149999999999997,0.0,0.002956146015391221,71530.24392355265,71800.80583185155,61.23689341296471,76.74206155201374,High,Ranging,train,2026-03,c555ac9efd53
1751,2026-03-18 15:22:00,2026-03-18 15:23:00,SHORT,71210.01,71263.4175075,SL,1,5e-05,0.0008,0.0008500000000000001,-0.000750000000000001,-0.0016000000000000012,0.0011940736983466066,0.0001377615309982076,71391.9964141759,71665.10843963361,81.28873256165531,83.61631301096213,Low,Ranging,train,2026-03,c555ac9efd53
1752,2026-03-18 15:29:00,2026-03-18 15:32:00,SHORT,71290.23,71343.6976725,SL,3,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000374,-0.0016000000000000376,0.00264510298255465,0.0010734991316481773,71368.3565987092,71616.72270299909,80.8794887549855,85.2805380154605,Low,Ranging,train,2026-03,c555ac9efd53
1753,2026-03-18 15:37:00,2026-03-18 15:38:00,SHORT,71313.34,71366.82500499999,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999299,-0.00159999999999993,0.001748060040379591,0.0,71371.06905816952,71581.33123662806,58.10763233999677,72.24778909426159,Medium,Ranging,train,2026-03,c555ac9efd53
1754,2026-03-19 12:16:00,2026-03-19 12:27:00,SHORT,69709.55,69570.1309,TP,11,5e-05,0.0008,0.0008500000000000001,0.001999999999999988,0.0011499999999999878,0.0004766922179241714,0.002209023010477119,70586.5758224844,71011.32510605683,44.013664607925364,65.66614440260088,High,Trending,train,2026-03,c555ac9efd53
1755,2026-03-19 12:39:00,2026-03-19 12:40:00,SHORT,69600.0,69652.2,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999582,-0.0015999999999999582,0.001118390804597651,0.0,70013.65780877118,70503.94749688912,58.5646046954241,71.92291985571701,Medium,Trending,train,2026-03,c555ac9efd53
1756,2026-03-19 13:08:00,2026-03-19 13:12:00,SHORT,69415.27,69276.43946000001,TP,4,5e-05,0.0008,0.0008500000000000001,0.0019999999999999333,0.0011499999999999332,0.00016927111282575145,0.00307425152995888,69588.84863960909,70022.51787690575,83.07580376940261,81.99217787632524,Low,Ranging,train,2026-03,c555ac9efd53
1757,2026-03-19 14:37:00,2026-03-19 14:40:00,SHORT,69224.02,69275.938015,SL,3,5e-05,0.0008,0.0008500000000000001,-0.0007500000000000422,-0.0016000000000000424,0.0008029004960995005,0.0018470467332004205,69450.84130662546,69579.80901720418,47.96091700980018,68.61147558100468,High,Ranging,train,2026-03,c555ac9efd53
1758,2026-03-19 14:46:00,2026-03-19 14:47:00,SHORT,69210.86,69262.76814500001,SL,1,5e-05,0.0008,0.0008500000000000001,-0.0007500000000001231,-0.001600000000000123,0.0008523228868996172,0.0003301504995026188,69391.11297314377,69525.73278510243,57.54797701992339,69.0050989437659,Medium,Ranging,train,2026-03,c555ac9efd53
1759,2026-03-20 12:29:00,2026-03-20 12:31:00,LONG,70453.68,70400.83974,SL,2,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999606,-0.0015999999999999606,0.0014432177283002538,0.00010886585342331027,70179.58509712166,69912.56677159893,10.997052692112526,10.084706770949559,Low,Ranging,train,2026-03,c555ac9efd53
1760,2026-03-20 12:36:00,2026-03-20 12:41:00,LONG,70366.83,70314.0548775,SL,5,5e-05,0.0008,0.0008500000000000001,-0.0007499999999999379,-0.0015999999999999378,0.001646088078715522,0.00133244598342706,70229.2749344146,69974.10174766273,20.468864073013947,14.847155319212158,Low,Ranging,train,2026-03,c555ac9efd53
